question,label
포도 주스 먹고싶다,B-FOODNAME E-FOODNAME O
포도즙 천연과즙 먹고싶다,B-FOODNAME E-FOODNAME O
프루트샐러드 통조림 먹고싶다,B-FOODNAME E-FOODNAME O
프루트칵테일 통조림 먹고싶다,B-FOODNAME E-FOODNAME O
프루트펀치 통조림 먹고싶다,B-FOODNAME E-FOODNAME O
거위 살코기 먹고싶다,B-FOODNAME E-FOODNAME O
거위 간 먹고싶다,B-FOODNAME E-FOODNAME O
닭 가슴 먹고싶다,B-FOODNAME E-FOODNAME O
닭 날개 먹고싶다,B-FOODNAME E-FOODNAME O
닭 넓적다리 먹고싶다,B-FOODNAME E-FOODNAME O
닭 다리 먹고싶다,B-FOODNAME E-FOODNAME O
닭 목 먹고싶다,B-FOODNAME E-FOODNAME O
닭 살코기 먹고싶다,B-FOODNAME E-FOODNAME O
닭 성계 먹고싶다,B-FOODNAME E-FOODNAME O
닭 영계 먹고싶다,B-FOODNAME E-FOODNAME O
닭 오골계 먹고싶다,B-FOODNAME E-FOODNAME O
토종 닭 먹고싶다,B-FOODNAME E-FOODNAME O
닭 간 먹고싶다,B-FOODNAME E-FOODNAME O
닭 모래주머니 먹고싶다,B-FOODNAME E-FOODNAME O
닭 심장 먹고싶다,B-FOODNAME E-FOODNAME O
닭 닭발 먹고싶다,B-FOODNAME E-FOODNAME O
닭뼈 육수 먹고싶다,B-FOODNAME E-FOODNAME O
닭 육수 먹고싶다,B-FOODNAME E-FOODNAME O
돼지 갈비 먹고싶다,B-FOODNAME E-FOODNAME O
돼지 뒷다리 먹고싶다,B-FOODNAME E-FOODNAME O
돼지 등심 먹고싶다,B-FOODNAME E-FOODNAME O
돼지 사태 먹고싶다,B-FOODNAME E-FOODNAME O
돼지 살코기 먹고싶다,B-FOODNAME E-FOODNAME O
돼지 간 먹고싶다,B-FOODNAME E-FOODNAME O
돼지 대장 먹고싶다,B-FOODNAME E-FOODNAME O
돼지 맹장 먹고싶다,B-FOODNAME E-FOODNAME O
돼지 머리고기 먹고싶다,B-FOODNAME E-FOODNAME O
돼지 비장 먹고싶다,B-FOODNAME E-FOODNAME O
돼지 신장 먹고싶다,B-FOODNAME E-FOODNAME O
돼지 심장 먹고싶다,B-FOODNAME E-FOODNAME O
돼지 위 먹고싶다,B-FOODNAME E-FOODNAME O
돼지 자궁 먹고싶다,B-FOODNAME E-FOODNAME O
돼지 족발 먹고싶다,B-FOODNAME E-FOODNAME O
돼지 직장 먹고싶다,B-FOODNAME E-FOODNAME O
돼지 췌장 먹고싶다,B-FOODNAME E-FOODNAME O
돼지 허파 먹고싶다,B-FOODNAME E-FOODNAME O
소시지 리용소시지 먹고싶다,B-FOODNAME E-FOODNAME O
소시지 볼로냐소시지 먹고싶다,B-FOODNAME E-FOODNAME O
소시지 이탈리안소시지 먹고싶다,B-FOODNAME E-FOODNAME O
소시지 프랑크푸르트소시지 먹고싶다,B-FOODNAME E-FOODNAME O
햄 등심햄 먹고싶다,B-FOODNAME E-FOODNAME O
햄 런천미트햄 먹고싶다,B-FOODNAME E-FOODNAME O
햄 슬라이스햄 먹고싶다,B-FOODNAME E-FOODNAME O
멧돼지 앞다리 먹고싶다,B-FOODNAME E-FOODNAME O
소고기 갈비 먹고싶다,B-FOODNAME E-FOODNAME O
소고기 사태 먹고싶다,B-FOODNAME E-FOODNAME O
한우 채끝살 먹고싶다,B-FOODNAME E-FOODNAME O
한우 목심살 먹고싶다,B-FOODNAME E-FOODNAME O
한우 보섭살 먹고싶다,B-FOODNAME E-FOODNAME O
한우 설깃살 먹고싶다,B-FOODNAME E-FOODNAME O
한우 꾸리살 먹고싶다,B-FOODNAME E-FOODNAME O
한우 우둔살 먹고싶다,B-FOODNAME E-FOODNAME O
한우 양지머리 먹고싶다,B-FOODNAME E-FOODNAME O
한우 업진살 먹고싶다,B-FOODNAME E-FOODNAME O
한우 사태 먹고싶다,B-FOODNAME E-FOODNAME O
소 골 먹고싶다,B-FOODNAME E-FOODNAME O
소 꼬리 먹고싶다,B-FOODNAME E-FOODNAME O
소 신장 먹고싶다,B-FOODNAME E-FOODNAME O
소 심장 먹고싶다,B-FOODNAME E-FOODNAME O
소 천엽 먹고싶다,B-FOODNAME E-FOODNAME O
소 허파 먹고싶다,B-FOODNAME E-FOODNAME O
소 혀 먹고싶다,B-FOODNAME E-FOODNAME O
소 간 먹고싶다,B-FOODNAME E-FOODNAME O
송아지고기 갈비 먹고싶다,B-FOODNAME E-FOODNAME O
송아지고기 등심 먹고싶다,B-FOODNAME E-FOODNAME O
송아지고기 살코기 먹고싶다,B-FOODNAME E-FOODNAME O
송아지고기 어깨 먹고싶다,B-FOODNAME E-FOODNAME O
송아지 간 먹고싶다,B-FOODNAME E-FOODNAME O
송아지 골 먹고싶다,B-FOODNAME E-FOODNAME O
송아지 신장 먹고싶다,B-FOODNAME E-FOODNAME O
송아지 심장 먹고싶다,B-FOODNAME E-FOODNAME O
송아지 허파 먹고싶다,B-FOODNAME E-FOODNAME O
송아지 혀 먹고싶다,B-FOODNAME E-FOODNAME O
어린양고기 갈비 먹고싶다,B-FOODNAME E-FOODNAME O
어린양고기 다리 먹고싶다,B-FOODNAME E-FOODNAME O
어린양고기 살코기 먹고싶다,B-FOODNAME E-FOODNAME O
어린양고기 어깨 먹고싶다,B-FOODNAME E-FOODNAME O
어린양 간 먹고싶다,B-FOODNAME E-FOODNAME O
염소고기 외국산 먹고싶다,B-FOODNAME E-FOODNAME O
오리고기 살코기 먹고싶다,B-FOODNAME E-FOODNAME O
오리고기 산오리 먹고싶다,B-FOODNAME E-FOODNAME O
오리고기 집오리 먹고싶다,B-FOODNAME E-FOODNAME O
자라고기 외국산 먹고싶다,B-FOODNAME E-FOODNAME O
토끼고기 집토끼 먹고싶다,B-FOODNAME E-FOODNAME O
삶은 달걀 먹고싶다,B-FOODNAME E-FOODNAME O
수란 중탕 먹고싶다,B-FOODNAME E-FOODNAME O
가다랑어 유지통조림 먹고싶다,B-FOODNAME E-FOODNAME O
가다랑어 육수 먹고싶다,B-FOODNAME E-FOODNAME O
반건조 고등어 먹고싶다,B-FOODNAME E-FOODNAME O
고등어 통조림 먹고싶다,B-FOODNAME E-FOODNAME O
눈퉁멸 포 먹고싶다,B-FOODNAME E-FOODNAME O
참다랑어 샐러드 먹고싶다,B-FOODNAME E-FOODNAME O
대구 염장 먹고싶다,B-FOODNAME E-FOODNAME O
대구 포 먹고싶다,B-FOODNAME E-FOODNAME O
대구 튀김 먹고싶다,B-FOODNAME E-FOODNAME O
멸치 볶음 먹고싶다,B-FOODNAME E-FOODNAME O
멸치 육수 먹고싶다,B-FOODNAME E-FOODNAME O
멸치젓 액젓 먹고싶다,B-FOODNAME E-FOODNAME O
명태 북어 먹고싶다,B-FOODNAME E-FOODNAME O
명태 황태 먹고싶다,B-FOODNAME E-FOODNAME O
명태 황태포 먹고싶다,B-FOODNAME E-FOODNAME O
명태 코다리 먹고싶다,B-FOODNAME E-FOODNAME O
명태 동태 먹고싶다,B-FOODNAME E-FOODNAME O
명태 조미포 먹고싶다,B-FOODNAME E-FOODNAME O
명태 포 먹고싶다,B-FOODNAME E-FOODNAME O
명태젓 명란젓 먹고싶다,B-FOODNAME E-FOODNAME O
명태젓 창난젓 먹고싶다,B-FOODNAME E-FOODNAME O
문절망둑 장조림 먹고싶다,B-FOODNAME E-FOODNAME O
뱅어 포 먹고싶다,B-FOODNAME E-FOODNAME O
빙어 장조림 먹고싶다,B-FOODNAME E-FOODNAME O
연어 훈제 먹고싶다,B-FOODNAME E-FOODNAME O
연어 통조림 먹고싶다,B-FOODNAME E-FOODNAME O
전갱이 튀김 먹고싶다,B-FOODNAME E-FOODNAME O
정어리 통조림 먹고싶다,B-FOODNAME E-FOODNAME O
정어리 유지통조림 먹고싶다,B-FOODNAME E-FOODNAME O
정어리 조미통조림 먹고싶다,B-FOODNAME E-FOODNAME O
조기 참조기 먹고싶다,B-FOODNAME E-FOODNAME O
준치 강준치 먹고싶다,B-FOODNAME E-FOODNAME O
쥐치 포 먹고싶다,B-FOODNAME E-FOODNAME O
쥐치 말쥐치 먹고싶다,B-FOODNAME E-FOODNAME O
청어 훈제 먹고싶다,B-FOODNAME E-FOODNAME O
청어 염장 먹고싶다,B-FOODNAME E-FOODNAME O
굴 통조림 먹고싶다,B-FOODNAME E-FOODNAME O
굴 훈제통조림 먹고싶다,B-FOODNAME E-FOODNAME O
굴젓 어리굴젓 먹고싶다,B-FOODNAME E-FOODNAME O
담치 지중해담치 먹고싶다,B-FOODNAME E-FOODNAME O
바지락 장조림 먹고싶다,B-FOODNAME E-FOODNAME O
전복 통조림 먹고싶다,B-FOODNAME E-FOODNAME O
전복 조미통조림 먹고싶다,B-FOODNAME E-FOODNAME O
홍합 통조림 먹고싶다,B-FOODNAME E-FOODNAME O
가재 갯가재 먹고싶다,B-FOODNAME E-FOODNAME O
가재 바닷가재 먹고싶다,B-FOODNAME E-FOODNAME O
대게 통조림 먹고싶다,B-FOODNAME E-FOODNAME O
대게 영덕 먹고싶다,B-FOODNAME E-FOODNAME O
꼴뚜기젓 양념 먹고싶다,B-FOODNAME E-FOODNAME O
낙지 세발낙지 먹고싶다,B-FOODNAME E-FOODNAME O
멍게 끈멍게 먹고싶다,B-FOODNAME E-FOODNAME O
멍게 붉은멍게 먹고싶다,B-FOODNAME E-FOODNAME O
멍게 양식 먹고싶다,B-FOODNAME E-FOODNAME O
미더덕 주름미더덕 먹고싶다,B-FOODNAME E-FOODNAME O
새우 가시발새우 먹고싶다,B-FOODNAME E-FOODNAME O
새우 각시흰새우 먹고싶다,B-FOODNAME E-FOODNAME O
새우 긴뿔천길새우 먹고싶다,B-FOODNAME E-FOODNAME O
새우 꽃새우 먹고싶다,B-FOODNAME E-FOODNAME O
새우 닭새우 먹고싶다,B-FOODNAME E-FOODNAME O
새우 대하 먹고싶다,B-FOODNAME E-FOODNAME O
새우 물렁가시붉은새우 먹고싶다,B-FOODNAME E-FOODNAME O
새우 보리새우 먹고싶다,B-FOODNAME E-FOODNAME O
새우 부채새우 먹고싶다,B-FOODNAME E-FOODNAME O
새우 시바새우 먹고싶다,B-FOODNAME E-FOODNAME O
새우 젓새우 먹고싶다,B-FOODNAME E-FOODNAME O
새우 징거미새우 먹고싶다,B-FOODNAME E-FOODNAME O
새우 철모새우 먹고싶다,B-FOODNAME E-FOODNAME O
새우 펄닭새우 먹고싶다,B-FOODNAME E-FOODNAME O
새우 흰다리새우 먹고싶다,B-FOODNAME E-FOODNAME O
새우 볶음 먹고싶다,B-FOODNAME E-FOODNAME O
성게 통조림 먹고싶다,B-FOODNAME E-FOODNAME O
성게 보라성게 먹고싶다,B-FOODNAME E-FOODNAME O
오징어 포 먹고싶다,B-FOODNAME E-FOODNAME O
오징어 갑오징어 먹고싶다,B-FOODNAME E-FOODNAME O
오징어 살오징어 먹고싶다,B-FOODNAME E-FOODNAME O
오징어 쇠갑오징어 먹고싶다,B-FOODNAME E-FOODNAME O
오징어 참갑오징어 먹고싶다,B-FOODNAME E-FOODNAME O
오징어 튀김 먹고싶다,B-FOODNAME E-FOODNAME O
오징어젓 양념 먹고싶다,B-FOODNAME E-FOODNAME O
오징어젓 내장젓 먹고싶다,B-FOODNAME E-FOODNAME O
오징어채 볶음 먹고싶다,B-FOODNAME E-FOODNAME O
어묵 국물 먹고싶다,B-FOODNAME E-FOODNAME O
김 김밥용김 먹고싶다,B-FOODNAME E-FOODNAME O
다시마 육수 먹고싶다,B-FOODNAME E-FOODNAME O
아이스크림 딸기맛 먹고싶다,B-FOODNAME E-FOODNAME O
아이스크림 바닐라맛 먹고싶다,B-FOODNAME E-FOODNAME O
아이스크림 초콜릿맛 먹고싶다,B-FOODNAME E-FOODNAME O
아이스크림 유지방 먹고싶다,B-FOODNAME E-FOODNAME O
아이스크림 유지방 먹고싶다,B-FOODNAME E-FOODNAME O
요구르트 액상 먹고싶다,B-FOODNAME E-FOODNAME O
우유 저지방우유 먹고싶다,B-FOODNAME E-FOODNAME O
치즈 모짜렐라 먹고싶다,B-FOODNAME E-FOODNAME O
치즈 체다 먹고싶다,B-FOODNAME E-FOODNAME O
치즈 카테지 먹고싶다,B-FOODNAME E-FOODNAME O
치즈 크림 먹고싶다,B-FOODNAME E-FOODNAME O
치즈 파마산 먹고싶다,B-FOODNAME E-FOODNAME O
치즈 블루 먹고싶다,B-FOODNAME E-FOODNAME O
치즈 브리 먹고싶다,B-FOODNAME E-FOODNAME O
치즈 까망베르 먹고싶다,B-FOODNAME E-FOODNAME O
치즈 고다 먹고싶다,B-FOODNAME E-FOODNAME O
치즈 브릭 먹고싶다,B-FOODNAME E-FOODNAME O
치즈 리코타 먹고싶다,B-FOODNAME E-FOODNAME O
휘핑 크림 먹고싶다,B-FOODNAME E-FOODNAME O
땅콩 버터 먹고싶다,B-FOODNAME E-FOODNAME O
땅콩 버터 먹고싶다,B-FOODNAME E-FOODNAME O
땅콩 버터 먹고싶다,B-FOODNAME E-FOODNAME O
오리 지방 먹고싶다,B-FOODNAME E-FOODNAME O
현미 티백 먹고싶다,B-FOODNAME E-FOODNAME O
둥글레차 티백 먹고싶다,B-FOODNAME E-FOODNAME O
우롱차 캔 먹고싶다,B-FOODNAME E-FOODNAME O
유자차 당절임 먹고싶다,B-FOODNAME E-FOODNAME O
인삼차 과립차 먹고싶다,B-FOODNAME E-FOODNAME O
커피 무카페인 먹고싶다,B-FOODNAME E-FOODNAME O
커피 캔 먹고싶다,B-FOODNAME E-FOODNAME O
코코아 밀크코코아 먹고싶다,B-FOODNAME E-FOODNAME O
홍차 레몬 먹고싶다,B-FOODNAME E-FOODNAME O
홍차 캔 먹고싶다,B-FOODNAME E-FOODNAME O
홍차 티백 먹고싶다,B-FOODNAME E-FOODNAME O
과일채소 음료 먹고싶다,B-FOODNAME E-FOODNAME O
매실 음료 먹고싶다,B-FOODNAME E-FOODNAME O
쉐이크 딸기맛 먹고싶다,B-FOODNAME E-FOODNAME O
쉐이크 바닐라맛 먹고싶다,B-FOODNAME E-FOODNAME O
쉐이크 초콜릿맛 먹고싶다,B-FOODNAME E-FOODNAME O
김치 김밥 먹고싶다,B-FOODNAME E-FOODNAME O
샐러드 김밥 먹고싶다,B-FOODNAME E-FOODNAME O
소고기 김밥 먹고싶다,B-FOODNAME E-FOODNAME O
참치 김밥 먹고싶다,B-FOODNAME E-FOODNAME O
불고기 덮밥 먹고싶다,B-FOODNAME E-FOODNAME O
오징어 덮밥 먹고싶다,B-FOODNAME E-FOODNAME O
제육 덮밥 먹고싶다,B-FOODNAME E-FOODNAME O
참치 덮밥 먹고싶다,B-FOODNAME E-FOODNAME O
회 덮밥 먹고싶다,B-FOODNAME E-FOODNAME O
돈저냐 동그랑땡 먹고싶다,B-FOODNAME E-FOODNAME O
돼지고기 볶음 먹고싶다,B-FOODNAME E-FOODNAME O
고기 만두 먹고싶다,B-FOODNAME E-FOODNAME O
만두 군만두 먹고싶다,B-FOODNAME E-FOODNAME O
김치 만두 먹고싶다,B-FOODNAME E-FOODNAME O
만두 물만두 먹고싶다,B-FOODNAME E-FOODNAME O
메밀 냉면 먹고싶다,B-FOODNAME E-FOODNAME O
김치 볶음밥 먹고싶다,B-FOODNAME E-FOODNAME O
새우 볶음밥 먹고싶다,B-FOODNAME E-FOODNAME O
볶음밥 오므라이스 먹고싶다,B-FOODNAME E-FOODNAME O
북어국 인스턴트 먹고싶다,B-FOODNAME E-FOODNAME O
비빔 국수 먹고싶다,B-FOODNAME E-FOODNAME O
사골국 인스턴트 먹고싶다,B-FOODNAME E-FOODNAME O
삼각김밥 숯불갈비 먹고싶다,B-FOODNAME E-FOODNAME O
샌드위치 닭고기 먹고싶다,B-FOODNAME E-FOODNAME O
샌드위치 생선 먹고싶다,B-FOODNAME E-FOODNAME O
샌드위치 소고기 먹고싶다,B-FOODNAME E-FOODNAME O
소고기버섯죽 끓인것 먹고싶다,B-FOODNAME E-FOODNAME O
스튜 레토르트 먹고싶다,B-FOODNAME E-FOODNAME O
미트소스 스파게티 먹고싶다,B-FOODNAME E-FOODNAME O
소고기 스프 먹고싶다,B-FOODNAME E-FOODNAME O
소고기 스프 먹고싶다,B-FOODNAME E-FOODNAME O
채소 스프 먹고싶다,B-FOODNAME E-FOODNAME O
양송이 스프 먹고싶다,B-FOODNAME E-FOODNAME O
양파 스프 먹고싶다,B-FOODNAME E-FOODNAME O
양파 스프 먹고싶다,B-FOODNAME E-FOODNAME O
콘소메 스프 먹고싶다,B-FOODNAME E-FOODNAME O
크림 스프 먹고싶다,B-FOODNAME E-FOODNAME O
옥수수죽 레토르트 먹고싶다,B-FOODNAME E-FOODNAME O
전복죽 끓인것 먹고싶다,B-FOODNAME E-FOODNAME O
청국장 찌개 먹고싶다,B-FOODNAME E-FOODNAME O
광어 초밥 먹고싶다,B-FOODNAME E-FOODNAME O
모듬 초밥 먹고싶다,B-FOODNAME E-FOODNAME O
초밥 유부초밥 먹고싶다,B-FOODNAME E-FOODNAME O
칼국수 해물 먹고싶다,B-FOODNAME E-FOODNAME O
감자 크로켓 먹고싶다,B-FOODNAME E-FOODNAME O
채소 크로켓 먹고싶다,B-FOODNAME E-FOODNAME O
크림 크로켓 먹고싶다,B-FOODNAME E-FOODNAME O
튀김 김말이튀김 먹고싶다,B-FOODNAME E-FOODNAME O
튀김 채소튀김 먹고싶다,B-FOODNAME E-FOODNAME O
팥죽 끓인것 먹고싶다,B-FOODNAME E-FOODNAME O
팥죽 레토르트 먹고싶다,B-FOODNAME E-FOODNAME O
슈퍼슈프림 피자 먹고싶다,B-FOODNAME E-FOODNAME O
치킨슈프림 피자 먹고싶다,B-FOODNAME E-FOODNAME O
스테이크 햄버거 먹고싶다,B-FOODNAME E-FOODNAME O
호박죽 끓인것 먹고싶다,B-FOODNAME E-FOODNAME O
고로쇠나무 수액 먹고싶다,B-FOODNAME E-FOODNAME O
누에 유충 먹고싶다,B-FOODNAME E-FOODNAME O
단백질 보충제 먹고싶다,B-FOODNAME E-FOODNAME O
달팽이 통조림 먹고싶다,B-FOODNAME E-FOODNAME O
누에 번데기 먹고싶다,B-FOODNAME E-FOODNAME O
삼백초 줄기 먹고싶다,B-FOODNAME E-FOODNAME O
수세미 수액 먹고싶다,B-FOODNAME E-FOODNAME O
인삼 백삼 먹고싶다,B-FOODNAME E-FOODNAME O
인삼 수삼 먹고싶다,B-FOODNAME E-FOODNAME O
인삼 홍삼 먹고싶다,B-FOODNAME E-FOODNAME O
팽창제 베이킹파우더 먹고싶다,B-FOODNAME E-FOODNAME O
팽창제 효모 먹고싶다,B-FOODNAME E-FOODNAME O
배추 우거지 먹고싶다,B-FOODNAME E-FOODNAME O
표고버섯 배지재배 먹고싶다,B-FOODNAME E-FOODNAME O
소고기 꽃갈비 먹고싶다,B-FOODNAME E-FOODNAME O
소고기 본갈비 먹고싶다,B-FOODNAME E-FOODNAME O
소고기 안창살 먹고싶다,B-FOODNAME E-FOODNAME O
소고기 제비추리 먹고싶다,B-FOODNAME E-FOODNAME O
소고기 참갈비 먹고싶다,B-FOODNAME E-FOODNAME O
소고기 토시살 먹고싶다,B-FOODNAME E-FOODNAME O
소고기 꽃등심살 먹고싶다,B-FOODNAME E-FOODNAME O
소고기 살치살 먹고싶다,B-FOODNAME E-FOODNAME O
소고기 아래등심살 먹고싶다,B-FOODNAME E-FOODNAME O
소고기 윗등심살 먹고싶다,B-FOODNAME E-FOODNAME O
소고기 뒷사태 먹고싶다,B-FOODNAME E-FOODNAME O
소고기 뭉치사태 먹고싶다,B-FOODNAME E-FOODNAME O
소고기 상박살 먹고싶다,B-FOODNAME E-FOODNAME O
소고기 아롱사태 먹고싶다,B-FOODNAME E-FOODNAME O
소고기 앞사태 먹고싶다,B-FOODNAME E-FOODNAME O
소고기 살코기 먹고싶다,B-FOODNAME E-FOODNAME O
커피 에스프레소 먹고싶다,B-FOODNAME E-FOODNAME O
카라멜 팝콘 먹고싶다,B-FOODNAME E-FOODNAME O
밤 레토르트 먹고싶다,B-FOODNAME E-FOODNAME O
마늘 중국산 먹고싶다,B-FOODNAME E-FOODNAME O
무 조선무 먹고싶다,B-FOODNAME E-FOODNAME O
느타리버섯 자연건조 먹고싶다,B-FOODNAME E-FOODNAME O
동충하초 누에동충하초 먹고싶다,B-FOODNAME E-FOODNAME O
슬라이스 햄 먹고싶다,B-FOODNAME E-FOODNAME O
구운 햄 먹고싶다,B-FOODNAME E-FOODNAME O
꿩구이 먹고싶다,S-FOODNAME O
닭갈비 먹고싶다,S-FOODNAME O
닭꼬치 먹고싶다,S-FOODNAME O
더덕구이 먹고싶다,S-FOODNAME O
도미구이 먹고싶다,S-FOODNAME O
돼지갈비 먹고싶다,S-FOODNAME O
병어구이 먹고싶다,S-FOODNAME O
불고기 먹고싶다,S-FOODNAME O
붕장어소금구이 먹고싶다,S-FOODNAME O
소양념갈비구이 먹고싶다,S-FOODNAME O
양념왕갈비 먹고싶다,S-FOODNAME O
양념장어구이 먹고싶다,S-FOODNAME O
임연수구이 먹고싶다,S-FOODNAME O
짚불구이곰장어 먹고싶다,S-FOODNAME O
햄버그스테이크 먹고싶다,S-FOODNAME O
황태구이 먹고싶다,S-FOODNAME O
훈제오리 먹고싶다,S-FOODNAME O
게국지 먹고싶다,S-FOODNAME O
곰치국 먹고싶다,S-FOODNAME O
굴국밥 먹고싶다,S-FOODNAME O
김치국 먹고싶다,S-FOODNAME O
떡만둣국 먹고싶다,S-FOODNAME O
만둣국 먹고싶다,S-FOODNAME O
맑은감자국 먹고싶다,S-FOODNAME O
매생이국 먹고싶다,S-FOODNAME O
무된장국 먹고싶다,S-FOODNAME O
미소된장국 먹고싶다,S-FOODNAME O
바지락조개국 먹고싶다,S-FOODNAME O
뼈다귀해장국 먹고싶다,S-FOODNAME O
선지해장국 먹고싶다,S-FOODNAME O
소고기무국 먹고싶다,S-FOODNAME O
소고기미역국 먹고싶다,S-FOODNAME O
순대국 먹고싶다,S-FOODNAME O
시래기된장국 먹고싶다,S-FOODNAME O
올갱이국 먹고싶다,S-FOODNAME O
우거지해장국 먹고싶다,S-FOODNAME O
우렁된장국 먹고싶다,S-FOODNAME O
탕국 먹고싶다,S-FOODNAME O
홍합미역국 먹고싶다,S-FOODNAME O
황태해장국 먹고싶다,S-FOODNAME O
고추잡채 먹고싶다,S-FOODNAME O
난자완스 먹고싶다,S-FOODNAME O
도토리묵말이 먹고싶다,S-FOODNAME O
라조기 먹고싶다,S-FOODNAME O
물회 먹고싶다,S-FOODNAME O
생선물회 먹고싶다,S-FOODNAME O
소고기샤브샤브 먹고싶다,S-FOODNAME O
오징어순대 먹고싶다,S-FOODNAME O
초당순두부 먹고싶다,S-FOODNAME O
해파리냉채 먹고싶다,S-FOODNAME O
고들빼기 먹고싶다,S-FOODNAME O
열무얼갈이김치 먹고싶다,S-FOODNAME O
미나리나물 먹고싶다,S-FOODNAME O
취나물 먹고싶다,S-FOODNAME O
경단 먹고싶다,S-FOODNAME O
기피편 먹고싶다,S-FOODNAME O
녹두시루떡 먹고싶다,S-FOODNAME O
메밀전병 먹고싶다,S-FOODNAME O
무지개떡 먹고싶다,S-FOODNAME O
송편 먹고싶다,S-FOODNAME O
수수부꾸미 먹고싶다,S-FOODNAME O
수수팥떡 먹고싶다,S-FOODNAME O
시루떡 먹고싶다,S-FOODNAME O
쑥떡 먹고싶다,S-FOODNAME O
절편 먹고싶다,S-FOODNAME O
찹쌀떡 먹고싶다,S-FOODNAME O
간자장 먹고싶다,S-FOODNAME O
굴짬뽕 먹고싶다,S-FOODNAME O
기스면 먹고싶다,S-FOODNAME O
김치라면 먹고싶다,S-FOODNAME O
김치우동 먹고싶다,S-FOODNAME O
냉김치말이국수 먹고싶다,S-FOODNAME O
닭칼국수 먹고싶다,S-FOODNAME O
들깨칼국수 먹고싶다,S-FOODNAME O
막국수 먹고싶다,S-FOODNAME O
삼선우동 먹고싶다,S-FOODNAME O
삼선자장면 먹고싶다,S-FOODNAME O
삼선짬뽕 먹고싶다,S-FOODNAME O
쌀국수 먹고싶다,S-FOODNAME O
열무김치국수 먹고싶다,S-FOODNAME O
열무냉면 먹고싶다,S-FOODNAME O
오일소스스파게티 먹고싶다,S-FOODNAME O
올갱이국수 먹고싶다,S-FOODNAME O
우동 먹고싶다,S-FOODNAME O
울면 먹고싶다,S-FOODNAME O
자장면 먹고싶다,S-FOODNAME O
짬뽕라면 먹고싶다,S-FOODNAME O
치즈라면 먹고싶다,S-FOODNAME O
크림소스스파게티 먹고싶다,S-FOODNAME O
토마토소스스파게티 먹고싶다,S-FOODNAME O
해물칼국수 먹고싶다,S-FOODNAME O
해물크림소스스파게티 먹고싶다,S-FOODNAME O
해물토마토소스스파게티 먹고싶다,S-FOODNAME O
골뱅이무침 먹고싶다,S-FOODNAME O
노각무침 먹고싶다,S-FOODNAME O
단무지무침 먹고싶다,S-FOODNAME O
달래나물무침 먹고싶다,S-FOODNAME O
더덕무침 먹고싶다,S-FOODNAME O
밴댕이무침 먹고싶다,S-FOODNAME O
서대회무침 먹고싶다,S-FOODNAME O
쑥갓나물무침 먹고싶다,S-FOODNAME O
우거지나물무침 먹고싶다,S-FOODNAME O
쥐치채 먹고싶다,S-FOODNAME O
청포묵무침 먹고싶다,S-FOODNAME O
탕평채 먹고싶다,S-FOODNAME O
홍어무침 먹고싶다,S-FOODNAME O
곤드레나물밥 먹고싶다,S-FOODNAME O
국밥 먹고싶다,S-FOODNAME O
농어초밥 먹고싶다,S-FOODNAME O
돼지국밥 먹고싶다,S-FOODNAME O
류산슬덮밥 먹고싶다,S-FOODNAME O
멍게비빔밥 먹고싶다,S-FOODNAME O
멸치주먹밥 먹고싶다,S-FOODNAME O
묵밥 먹고싶다,S-FOODNAME O
문어초밥 먹고싶다,S-FOODNAME O
비빔밥 먹고싶다,S-FOODNAME O
삼선볶음밥 먹고싶다,S-FOODNAME O
새우초밥 먹고싶다,S-FOODNAME O
새우튀김롤 먹고싶다,S-FOODNAME O
샐러드김밥 먹고싶다,S-FOODNAME O
초밥 먹고싶다,S-FOODNAME O
생선초밥 먹고싶다,S-FOODNAME O
소고기국밥 먹고싶다,S-FOODNAME O
소고기김밥 먹고싶다,S-FOODNAME O
송이덮밥 먹고싶다,S-FOODNAME O
약초비빔밥 먹고싶다,S-FOODNAME O
연어롤 먹고싶다,S-FOODNAME O
연어초밥 먹고싶다,S-FOODNAME O
오곡밥 먹고싶다,S-FOODNAME O
자장밥 먹고싶다,S-FOODNAME O
잡탕밥 먹고싶다,S-FOODNAME O
장어덮밥 먹고싶다,S-FOODNAME O
장어초밥 먹고싶다,S-FOODNAME O
참치덮밥 먹고싶다,S-FOODNAME O
충무김밥 먹고싶다,S-FOODNAME O
캘리포니아롤 먹고싶다,S-FOODNAME O
한치초밥 먹고싶다,S-FOODNAME O
해물덮밥 먹고싶다,S-FOODNAME O
해물볶음밥 먹고싶다,S-FOODNAME O
회덮밥 먹고싶다,S-FOODNAME O
깻잎나물볶음 먹고싶다,S-FOODNAME O
돼지고기볶음 먹고싶다,S-FOODNAME O
돼지껍데기볶음 먹고싶다,S-FOODNAME O
두부김치 먹고싶다,S-FOODNAME O
머위나물볶음 먹고싶다,S-FOODNAME O
멸치풋고추볶음 먹고싶다,S-FOODNAME O
소세지볶음 먹고싶다,S-FOODNAME O
순대볶음 먹고싶다,S-FOODNAME O
양송이버섯볶음 먹고싶다,S-FOODNAME O
오삼불고기 먹고싶다,S-FOODNAME O
주꾸미볶음 먹고싶다,S-FOODNAME O
표고버섯볶음 먹고싶다,S-FOODNAME O
해물볶음 먹고싶다,S-FOODNAME O
곰보빵 먹고싶다,S-FOODNAME O
만주 먹고싶다,S-FOODNAME O
